http://www.spitzer.caltech.edu/images/5842-sig14-010b-Dark-Clouds-on-the-Milky-Way-s-Horizon,http://www.spitzer.caltech.edu/uploaded_files/images/0011/1827/sig14-010b_Ti.jpg,"Astronomers have found cosmic clumps so dark, dense and dusty that they throw the deepest shadows ever recorded"
http://www.spitzer.caltech.edu/images/5839-sig14-010a-Dense-Dusty-Cores-Up-Close,http://www.spitzer.caltech.edu/uploaded_files/images/0010/0089/sig14-010a_Ti.jpg,"Astronomers have found cosmic clumps so dark, dense and dusty that they throw the deepest shadows ever recorded"
http://www.spitzer.caltech.edu/images/5824-sig14-009-Coyote-Head-Nebula-Does-Not-Approve,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9893/sig14-009_Ti.jpg,When searching for the nicest nebulas in the sky it's nice when your friends help you out
http://www.spitzer.caltech.edu/images/5820-ssc2014-04a-The-Flame-Nebula,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9804/ssc2014-04a_Ti.jpg,"Stars are often born in clusters  or groups, in giant clouds of gas and dust"
http://www.spitzer.caltech.edu/images/5810-ssc2014-03a-Cold-and-Quick-a-Fast-Moving-Brown-Dwarf,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9637/ssc2014-03a_Ti.jpg,"This 4-panel image shows the coldest brown dwarf yet seen, and the fourth closest system to our sun"
http://www.spitzer.caltech.edu/images/5804-sig14-008-Professional-and-Amateur-Quartet-of-Galaxies,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9542/sig14-008_Lrg.jpg,This quartet of galaxies comes from a collaboration of professional and amateur astronomers that combines optical data from amateur telescopes with data from the archives of NASA missions
http://www.spitzer.caltech.edu/images/5792-sig14-006-Distant-Galaxies-Lensed-by-Cluster-J0717,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9321/sig14-006_Ti.jpg,"J0717 isn't just a large cluster of galaxies; astronomers are using it like a giant telephoto lens attachment to study the very distant, very faint universe"
http://www.spitzer.caltech.edu/images/5762-ssc2014-02a-GLIMPSE-the-Galaxy-All-the-Way-Around,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9072/ssc2014-02a_Ti.jpg,"When you look up at the Milky Way on a clear, dark night, you'll see a band of bright stars arching overhead"
http://www.spitzer.caltech.edu/images/5740-sig14-004b-M82-Galaxy-with-Supernova,http://www.spitzer.caltech.edu/uploaded_files/images/0009/8380/sig14-004a_Ti.jpg,The supernova SN 2014J is seen in this image near its peak brightness in the first week of February 2014
http://www.spitzer.caltech.edu/images/5737-sig14-004-Seeing-Through-a-Veil-of-Dust,http://www.spitzer.caltech.edu/uploaded_files/images/0009/8341/sig14-004_Ti.jpg,"The closest supernova of its kind to be observed in the last few decades has sparked a global observing campaign involving legions of instruments on the ground and in space, including NASA's Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/5743-sig14-004a-The-Cigar-Galaxy-M82,http://www.spitzer.caltech.edu/uploaded_files/images/0009/8419/sig14-004b_Ti.jpg,"This image shows M82, also known as the ""Cigar galaxy,"" in infrared light, as observed by NASA's Spitzer Space Telescope back in 2005"
http://www.spitzer.caltech.edu/images/5730-sig14-003-The-Shocking-Behavior-of-a-Speedy-Star,http://www.spitzer.caltech.edu/uploaded_files/images/0009/8527/sig14-003_Ti.jpg,Roguish runaway stars can have a big impact on their surroundings as they plunge through the Milky Way galaxy
http://www.spitzer.caltech.edu/images/5726-ssc2014-01a-Development-of-Massive-Elliptical-Galaxies,http://www.spitzer.caltech.edu/uploaded_files/images/0009/8111/ssc2014-01a_Ti.jpg,"This graphic shows the evolutionary sequence in the growth of massive elliptical galaxies over 13 billion years, as gleaned from space-based and ground-based telescopic observations"
http://www.spitzer.caltech.edu/images/5713-sig13-018-Galactic-Metropolis,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7816/sig13-08_Ti.jpg,Galactic Metropolis
http://www.spitzer.caltech.edu/images/5705-sig13-017a-Two-Galaxies-Masquerading-as-One,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7688/sig13-017a_Ti.jpg,What might look like a colossal jet shooting away from a galaxy turns out to be an illusion
http://www.spitzer.caltech.edu/images/5704-sig13-017b-A-Galaxy-on-the-Edge,http://www.spitzer.caltech.edu/uploaded_files/images/0009/9456/sig13-017b_Ti.jpg,The thin edge of a distant spiral galaxy appears in sharp relief in the new image from NASAs Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/5699-sig13-016-Bubbly-Newborn-Star,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7520/sig13-016_Ti.jpg,"Combined observations from NASA's Spitzer Space Telescope and the newly completed Atacama Large Millimeter/submillimeter Array (ALMA) in Chile have revealed the throes of stellar birth, as never before, in the well-studied object known as HH 46/47"
http://www.spitzer.caltech.edu/images/5682-sig13-014-Ghost-of-Jupiter-Nebula,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7417/sig13-014_Ti.jpg,"The Ghost of Jupiter, also known as NGC 3242, is located roughly 1,400 light-years away in the constellation Hydra"
http://www.spitzer.caltech.edu/images/5686-sig13-015-Little-Dumbbell-Nebula,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7443/sig13-015_Ti.jpg,"This planetary nebula, known as NGC 650 or the Little Dumbbell, is about 2,500 light-years from Earth in the Perseus constellation"
http://www.spitzer.caltech.edu/images/5681-sig13-012-Death-Beckons-Three-Aging-Stars,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7391/sig13-012_Ti.jpg,This trio of ghostly images from NASA's Spitzer Space Telescope shows the disembodied remains of dying stars called planetary nebulas
http://www.spitzer.caltech.edu/images/5687-sig13-013-Exposed-Cranium-Nebula,http://www.spitzer.caltech.edu/uploaded_files/images/0009/7430/sig13-013_Ti.jpg,"The brain-like orb called PMR 1 has been nicknamed the ""Exposed Cranium"" nebula by Spitzer scientists"
http://www.spitzer.caltech.edu/images/5657-sig13-010b-Spitzer-Spies-a-Comet-Coma-and-Tail,http://www.spitzer.caltech.edu/uploaded_files/images/0010/7135/sig13-010b_Ti.jpg,"With the help of NASA's Spitzer Space Telescope, astronomers have discovered that what was thought to be a large asteroid called Don Quixote is in fact a comet"
http://www.spitzer.caltech.edu/images/5659-sig13-010-Spitzer-Spies-a-Comet-Coma-and-Tail,http://www.spitzer.caltech.edu/uploaded_files/images/0010/7058/sig13-010_Ti.jpg,"With the help of NASA's Spitzer Space Telescope, astronomers have discovered that what was thought to be a large asteroid called Don Quixote is in fact a comet"
http://www.spitzer.caltech.edu/images/5656-sig13-010a-Spitzer-Spies-a-Comet-Coma-and-Tail,http://www.spitzer.caltech.edu/uploaded_files/images/0010/7124/sig13-010a_Ti.jpg,"With the help of NASA's Spitzer Space Telescope, astronomers have discovered that what was thought to be a large asteroid called Don Quixote is in fact a comet"
http://www.spitzer.caltech.edu/images/5642-ssc2013-07b-The-Tortured-Clouds-of-Eta-Carinae,http://www.spitzer.caltech.edu/uploaded_files/images/0009/6505/ssc2013-07b_Lrg.jpg,"Massive stars can wreak havoc on their surroundings, as can be seen in this new view of the Carina nebula from NASAs Spitzer Space Telescope"
http://www.spitzer.caltech.edu/images/5630-ssc2013-07a-The-Barred-Sculptor-Galaxy,http://www.spitzer.caltech.edu/uploaded_files/images/0009/6351/ssc2013-07a_Ti.jpg,The spectacular swirling arms and central bar of the Sculptor galaxy are revealed in this new view from NASAs Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/5622-sig13-007-Monster-in-the-Middle-Brightest-Cluster-Galaxy,http://www.spitzer.caltech.edu/uploaded_files/images/0009/6211/sig13-007_Ti.jpg,This image shows two of the galaxy clusters observed by NASA's Wide-field Infrared Survey Explorer (WISE) and Spitzer Space Telescope missions
http://www.spitzer.caltech.edu/images/5612-ssc2013-06a-Spitzer-Eyes-Comet-ISON,http://www.spitzer.caltech.edu/uploaded_files/images/0009/6065/ssc2013-06a_Ti.jpg,"These images from NASA's Spitzer Space Telescope of C/2012 S1 (Comet ISON) were taken on June 13, when ISON was 310 million miles (about 500 million kilometers) from the sun"
http://www.spitzer.caltech.edu/images/5602-ssc2013-05d1-Galaxies-in-Hiding,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5764/ssc2013-05d1_Lrg.jpg,There are nearly 200 galaxies in this image from NASA's Spitzer Space Telescope
http://www.spitzer.caltech.edu/images/5604-ssc2013-05c-Life-and-Death-Intermingled,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5774/ssc2013-05c_Lrg.jpg,"In what may look to some like an undersea image of coral and seaweed, a new image from NASA's Spitzer Space Telescope is showing the birth and death of stars"
http://www.spitzer.caltech.edu/images/5593-ssc2013-05a-Bubbles-Within-Bubbles-annotated-,http://www.spitzer.caltech.edu/uploaded_files/images/0009/5586/ssc2013-05a_Ti.jpg,"This infrared image shows a striking example of what is called a hierarchical bubble structure, in which one giant bubble, carved into the dust of space by massive stars, has triggered the formation of smaller bubbles"
